Gene	featureScore	Group	prob
ENSG00000137563	0.0814189936158352	3	0.528456277388536
ENSG00000137573	0.0512034598640072	2	0.41458745417389
ENSG00000137628	0.014994005852851	2	0.419706125235427
ENSG00000137693	0.0544064346331218	1	0.490418589950261
ENSG00000137709	0.00421104914826953	3	0.374820487375328
ENSG00000137731	0.0223888869566169	1	0.439950504037127
ENSG00000137752	0.0151217741934371	2	0.408822085591562
ENSG00000137757	0.00123216757784061	2	0.347176407249965
ENSG00000137767	0.0106827595478347	2	0.374534876739302
ENSG00000137801	0.0232766318890802	1	0.43900098726544
ENSG00000137809	0.00926214859808505	1	0.397283763482211
ENSG00000137819	0.0201749049509319	1	0.424374404352775
ENSG00000137831	0.0499234457669256	2	0.46259754394344
ENSG00000137834	0.141050516913072	1	0.591342242274553
ENSG00000137841	0.0331935783771906	2	0.463828308616046
ENSG00000137857	0.0264677299647524	2	0.448713625449786
ENSG00000137868	0.0139243912324191	1	0.386729420248248
ENSG00000137869	0.0120997397385533	2	0.410002045689357
ENSG00000137877	0.0220255919949404	1	0.43923706143013
ENSG00000137944	0.0656413472987123	3	0.491792172056185
ENSG00000137959	0.0860760898500321	2	0.539128025674565
ENSG00000137962	0.0247014238899875	1	0.433284059604467
ENSG00000137965	0.0165256710645912	2	0.42183872064494
ENSG00000137968	0.0672376051888788	3	0.519455328396364
ENSG00000138061	0.0110072025058147	1	0.390403829352898
ENSG00000138080	0.031523321713732	2	0.401491304672843
ENSG00000138100	0.0561703678872564	3	0.416546234513463
ENSG00000138119	0.108503963494818	1	0.471019003575109
ENSG00000138135	0.0178380742288313	2	0.423600194711249
ENSG00000138166	0.0176985622826115	3	0.396821686332428
ENSG00000138180	0.00709920158368205	2	0.36554657432343
ENSG00000138193	0.0183670180736243	1	0.413874865686395
ENSG00000138207	0.0828791809551587	3	0.537703584041409
ENSG00000138315	0.00222822661824285	3	0.349685777779365
ENSG00000138316	0.0785374194943657	2	0.535180208158465
ENSG00000138378	0.158667532712436	3	0.622653540311473
ENSG00000138395	0.0093605618246716	3	0.401143956550163
ENSG00000138449	0.00793036170219363	2	0.389395304036158
ENSG00000138496	0.0557854499813208	2	0.456932856706427
ENSG00000138622	0.0600493164487594	3	0.42525519646343
ENSG00000138623	0.0266443154401063	3	0.429901044443709
ENSG00000138646	0.0221877834611114	2	0.436557696429945
ENSG00000138663	0.103884588985429	3	0.536689565532849
ENSG00000138678	0.0656496537607578	3	0.512731992015181
ENSG00000138685	0.00383804250597863	1	0.373258971745352
ENSG00000138696	0.00116476486990968	1	0.353144982625668
ENSG00000138698	0.11335594507579	3	0.502546179392206
ENSG00000138722	0.0020788523672457	1	0.36347399475893
ENSG00000138741	0.0150279419138453	3	0.416072551701581
ENSG00000138772	0.024013255820818	1	0.440835795185565
ENSG00000138792	0.00144696916987985	3	0.352139414337347
ENSG00000138795	0.0524597483944941	1	0.495967702300556
ENSG00000138835	0.0289591378917453	2	0.397974582823773
ENSG00000138964	0.0490344041895295	2	0.460069113739854
ENSG00000139055	0.00304654198691168	3	0.366352590240073
ENSG00000139117	0.0327982104594325	3	0.461081513297636
ENSG00000139144	0.0172980096346359	3	0.426059522385978
ENSG00000139146	0.00555764806581915	2	0.379819921777271
ENSG00000139155	0.00996018530675014	3	0.401270323110935
ENSG00000139178	0.00309205594964079	1	0.369384479446701
ENSG00000139190	0.0999985654035501	3	0.558332094966392
ENSG00000139200	0.108109808316285	3	0.453572793939328
ENSG00000139211	0.0261643111412109	3	0.44766353146971
ENSG00000139263	0.0173261407088985	2	0.420024649367159
ENSG00000139292	0.128731364937149	2	0.57896873456287
ENSG00000139304	0.0580979237456035	3	0.487824831967091
ENSG00000139318	0.0356027508402778	3	0.466987854176098
ENSG00000139329	0.00248158269815424	3	0.351089420343298
ENSG00000139433	0.0741493026883003	2	0.524835989650015
ENSG00000139438	0.0695713283419153	2	0.518961518715663
ENSG00000139567	0.0587017801168233	1	0.504070583217175
ENSG00000139572	0.00162853278882447	3	0.348442823337191
ENSG00000139629	0.14479510051465	2	0.59153226923527
ENSG00000139679	0.0130036901845511	2	0.413128312524013
ENSG00000139718	0.0543485804066064	1	0.494417851358763
ENSG00000139737	0.116523060142227	2	0.545729248582815
ENSG00000139780	0.0228811136802274	3	0.441302564359319
ENSG00000139800	0.0535537933933529	1	0.498846626808866
ENSG00000139832	0.0157816988884957	1	0.376365950342397
ENSG00000139865	0.0488279565771437	3	0.44291360709684
ENSG00000139874	0.0456104815754527	3	0.45667178134252
ENSG00000140015	0.133886567877214	3	0.598629047050851
ENSG00000140022	0.0374188922762759	1	0.426729318009849
ENSG00000140030	0.0202638153404915	2	0.43470624509017
ENSG00000140067	0.00703470996386335	1	0.381601080038113
ENSG00000140090	0.0262335054301893	1	0.42661360375135
ENSG00000140092	0.00640001412178115	1	0.378508085101323
ENSG00000140287	0.0198575652222969	3	0.423888010528475
ENSG00000140379	0.0103429762132715	2	0.404512576967648
ENSG00000140450	0.0544649682952775	2	0.497321154348977
ENSG00000140464	0.0296463118094193	1	0.452788457262872
ENSG00000140479	0.148806675873121	2	0.610326247275327
ENSG00000140511	0.0182823702453997	1	0.425112213641115
ENSG00000140522	0.00719487358042847	1	0.369826159856774
ENSG00000140545	0.0237119152828805	1	0.431411825769953
ENSG00000140575	0.0298699668251714	2	0.44121767622309
ENSG00000140623	0.000890946522019598	3	0.346424764927548
ENSG00000140678	0.124472334964734	2	0.586732939183399
ENSG00000140682	0.0443071417853245	1	0.473146159571618
ENSG00000140749	0.0218305686670958	2	0.424866482609597
ENSG00000140798	0.0806900089865227	3	0.538036710688858
ENSG00000140807	0.039697335376611	2	0.412472927644023
ENSG00000140836	0.0677424403398363	1	0.445542840391437
ENSG00000140839	0.033834265664596	1	0.441610721773001
ENSG00000140848	0.0551657725802198	2	0.500888043612742
ENSG00000140853	0.0866396565442132	2	0.433406175539819
ENSG00000140873	0.0561030499191407	2	0.482907801657858
ENSG00000140931	0.0321259500748795	2	0.420821984939142
ENSG00000140961	0.0085438430458471	2	0.379928799083009
ENSG00000140968	0.0570611377104184	2	0.505331179132122
ENSG00000141030	0.109828501403605	3	0.539653694657894
ENSG00000141052	0.0369486917784528	1	0.470811967496955
ENSG00000141161	0.00855911966977863	3	0.398820417489753
ENSG00000141294	0.00244874320027122	1	0.362228431571446
ENSG00000141338	0.16165282364945	2	0.618108304928359
ENSG00000141401	0.00920131533769519	1	0.394010448908726
ENSG00000141433	0.151258417926264	3	0.609053828149184
ENSG00000141437	0.0058159151676267	1	0.360691324799832
ENSG00000141458	0.0552830868834681	2	0.495680358606836
ENSG00000141469	0.0408964842010235	1	0.436892521273973
ENSG00000141485	0.0311736346356932	1	0.393944155622417
ENSG00000141506	0.0661994068855517	2	0.45842006330038
ENSG00000141510	0.0158229439834291	2	0.378019570463625
ENSG00000141524	0.106951767865947	2	0.564025558202477
ENSG00000141526	0.0384467300003587	2	0.433849709752534
ENSG00000141527	0.0114588216830792	2	0.404972050558388
ENSG00000141540	0.115417077306072	2	0.577658741764456
ENSG00000141574	0.00360126406901418	1	0.373154921670703
ENSG00000141668	0.0934973126925792	3	0.549803243013423
ENSG00000141682	0.0045441181922693	3	0.368491543458008
ENSG00000141736	0.0345326159127203	1	0.420636676604066
ENSG00000141750	0.0544590261705438	3	0.441938431823322
ENSG00000141753	0.0558771291780382	1	0.469572664511888
ENSG00000141837	0.0635955525190672	1	0.447148747103579
ENSG00000141867	0.0620309249406106	1	0.505720193661561
ENSG00000141905	0.036702731419653	1	0.468565421498366
ENSG00000141934	0.108063031841068	2	0.568797105769215
ENSG00000141965	0.0148110523574565	1	0.417562077525068
ENSG00000141968	0.0307542828139635	2	0.458683540222761
ENSG00000142039	0.0109816610212065	1	0.392720558648343
ENSG00000142089	0.0575190734165126	1	0.449326216098261
ENSG00000142102	0.0453815085465453	1	0.452979049643926
ENSG00000142156	0.0551184963705694	1	0.493366098148698
ENSG00000142173	0.100143363557695	1	0.50442685010662
ENSG00000142178	0.00178990262126244	1	0.36267124658277
ENSG00000142185	0.0365124235094241	1	0.425234697856977
ENSG00000142227	0.00941887947616005	2	0.369226254075258
ENSG00000142235	0.0819579808648925	1	0.488626100166962
ENSG00000142273	0.00799327494324276	3	0.378451352119121
ENSG00000142279	0.0384838222008858	1	0.458186782145245
ENSG00000142303	0.0544694081834904	1	0.494384255055038
ENSG00000142327	0.030864097756621	1	0.416739228612857
ENSG00000142347	0.0656041330580313	2	0.47600709023269
ENSG00000142408	0.06809112193473	3	0.50150970851159
ENSG00000142494	0.00289830410084346	3	0.361235751771595
ENSG00000142512	0.0324131624812581	2	0.461297109439514
ENSG00000142583	0.039246462246886	2	0.475325179750523
ENSG00000142606	0.00122183620301175	2	0.352913922137264
ENSG00000142609	0.0693805064140252	1	0.448633483974828
ENSG00000142627	0.0282441738399518	1	0.442971340304976
ENSG00000142661	0.00291527479911446	2	0.368492925112905
ENSG00000142675	0.00539886793758837	1	0.382175389666518
ENSG00000142733	0.0334215401943513	1	0.464293044221818
ENSG00000142798	0.139203910128244	1	0.565623513379556
ENSG00000142856	0.00181281712945691	3	0.360551692178493
ENSG00000142871	0.00786313442281561	1	0.393823342144203
ENSG00000142910	0.0718899525509427	1	0.525179564396273
ENSG00000142973	0.0237087008336437	1	0.436906421358721
ENSG00000143028	0.0199625479179417	1	0.421556999797394
ENSG00000143036	0.00119840688514783	2	0.355642540286353
ENSG00000143106	0.112870273636243	3	0.541889139547335
ENSG00000143119	0.0267141336772238	2	0.439854075114728
ENSG00000143127	0.108513006561979	1	0.569247886861237
ENSG00000143158	0.103305977419302	3	0.556733671686603
ENSG00000143194	0.0481984887157145	3	0.488745335586334
ENSG00000143226	0.0540285471528756	2	0.488210221756322
ENSG00000143248	0.00898583362494543	3	0.386402531357164
ENSG00000143318	0.108643587863398	3	0.569769474521125
ENSG00000143333	0.0152736515890319	2	0.414392615580795
ENSG00000143341	0.0315573144493954	1	0.459952136915626
ENSG00000143369	0.0263195707830122	3	0.449305426335611
ENSG00000143375	0.0169606108041139	2	0.392095870695801
ENSG00000143382	0.0140269097967535	1	0.386938574359483
ENSG00000143409	0.054625467806201	2	0.493790077290442
ENSG00000143412	0.0125450558998998	2	0.401597699559083
ENSG00000143418	0.0500191182062832	2	0.493684453914965
ENSG00000143429	0.00842520920930934	1	0.380246738881345
ENSG00000143499	0.096992131920188	3	0.557524853059956
ENSG00000143507	0.0545038001264275	2	0.457579849501728
ENSG00000143546	0.0455874975798272	1	0.443525918440237
ENSG00000143552	0.00109524634103697	1	0.355959082012242
ENSG00000143603	0.00649331329878722	2	0.378855701519297
ENSG00000143772	0.0666774605893851	1	0.424419986959148
ENSG00000143819	0.0157105443976626	1	0.400699138437228
ENSG00000143842	0.0458482113331229	1	0.463091800793702
ENSG00000143851	0.0154419228508446	2	0.421763609044715
ENSG00000143858	0.141007793737427	3	0.605504943351907
ENSG00000143867	0.051920403684274	1	0.466305990316718
ENSG00000143869	0.0488285089614192	3	0.43410931299823
ENSG00000143891	0.00220139717786882	1	0.366261637416631
ENSG00000143921	0.0308399492548095	3	0.410036198648383
ENSG00000143995	0.0552189499835161	2	0.482067081566412
ENSG00000144115	0.0109806258800026	2	0.406786935972315
ENSG00000144119	0.0490475517526566	1	0.42696897889311
ENSG00000144152	0.0848619641791832	3	0.50778532430944
ENSG00000144227	0.158100363519731	3	0.601310066759954
ENSG00000144230	0.0284333756367645	2	0.422232350777473
ENSG00000144339	0.0949061246631968	3	0.45620099017818
ENSG00000144355	0.0523255898144883	3	0.496844173458023
ENSG00000144366	0.0669574882500367	3	0.516675665457942
ENSG00000144407	0.0951863016385543	3	0.554102678854412
ENSG00000144476	0.0283312921941242	1	0.4488437793022
ENSG00000144485	0.00251927569501365	2	0.360756842340103
ENSG00000144579	0.0350715386765235	2	0.405937427759699
ENSG00000144644	0.00686772612087283	3	0.391435408983041
ENSG00000144649	0.00882819373766652	1	0.383423771680234
ENSG00000144671	0.0315063161465271	1	0.429823546368703
ENSG00000144730	0.014411556169251	2	0.380129517843828
ENSG00000144749	0.0128469181460678	1	0.384427952712558
ENSG00000144791	0.0260415650645238	2	0.388554066804207
ENSG00000144802	0.0215592096217186	1	0.428874478963708
ENSG00000144810	0.0691001273802325	1	0.491937443790701
ENSG00000144824	0.064728846628704	1	0.503680675071027
ENSG00000144837	0.062267128690281	1	0.507339657572661
ENSG00000144857	0.0454217084507991	1	0.478870859352541
ENSG00000144891	0.000478282194542712	1	0.341995287141886
ENSG00000144908	0.0289197661620558	1	0.45492750487581
ENSG00000145002	0.00958905787058639	3	0.402607385478317
ENSG00000145012	0.0166537422747287	1	0.411124917761531
ENSG00000145040	0.00196720986183241	1	0.352562154923245
ENSG00000145063	0.0464601494238013	3	0.450132940835705
ENSG00000145113	0.00757431548953458	1	0.391176680598614
ENSG00000145198	0.0367096467244628	1	0.400426076604781
ENSG00000145242	0.15594890335682	3	0.603955194465418
ENSG00000145287	0.0014734610421695	2	0.357992271474228
ENSG00000145335	0.160999555258925	3	0.584753281320136
ENSG00000145358	0.00637110724617718	1	0.389301427676895
ENSG00000145386	0.00417424777007025	1	0.37284643568881
ENSG00000145423	0.00539896280320007	2	0.371089018887273
ENSG00000145451	0.161893224379143	3	0.623998063371217
ENSG00000145555	0.0132739592455156	1	0.381939650810009
ENSG00000145623	0.0769546414825468	1	0.470897963459005
ENSG00000145632	0.117762709877544	3	0.581697248623121
ENSG00000145681	0.101052279304456	3	0.547131924789406
ENSG00000145685	0.0245441739232165	2	0.423011931290837
ENSG00000145708	0.119614301387053	3	0.496511029396864
ENSG00000145721	0.0196738013654597	2	0.427817621913122
ENSG00000145736	0.000550175308744794	3	0.34795850494323
ENSG00000145779	0.0060214905774274	1	0.362601414352258
ENSG00000145824	0.0405265635612665	3	0.452374648259554
ENSG00000145832	0.0111101406462379	2	0.401711839625885
ENSG00000145863	0.0543968941636263	3	0.501243110018146
ENSG00000145882	0.0705557228858212	3	0.522639152658172
ENSG00000145936	0.00638403141432697	2	0.381025057687923
ENSG00000146007	0.0790650986871327	3	0.517717734404602
ENSG00000146013	0.00646752650873827	3	0.386978472890162
ENSG00000146070	0.0543935415295855	3	0.45257256591334
ENSG00000146090	0.00472923012175297	2	0.377008201556858
ENSG00000146094	0.0264657164777495	1	0.438935382371727
ENSG00000146112	0.0694613618056503	1	0.44499665757884
ENSG00000146122	0.0531353707211842	2	0.495033451514494
ENSG00000146147	0.0592512593635426	3	0.477423671447088
ENSG00000146192	0.0419439278438288	2	0.462603761344078
ENSG00000146242	0.100145530350208	3	0.554688804189832
ENSG00000146250	0.0088929349835134	3	0.399915834487619
ENSG00000146360	0.0493855943902664	3	0.471231927710409
ENSG00000146374	0.0759275729381467	3	0.521631924357347
ENSG00000146469	0.0894785602168452	3	0.549611772714451
ENSG00000146477	0.0346175275595264	1	0.45132895341947
ENSG00000146535	0.0556207557769988	1	0.461583389891556
ENSG00000146592	0.117698424528345	2	0.556515685775187
ENSG00000146648	0.020089193770977	1	0.424618659208508
ENSG00000146674	0.0299225056030363	1	0.429880315984184
ENSG00000146859	0.0395810102472991	2	0.473109892669373
ENSG00000146910	0.003310306484547	3	0.364371777461121
ENSG00000147459	0.0933796289687752	2	0.554457676814567
ENSG00000147488	0.159024362615186	2	0.618929027366934
ENSG00000147509	0.00347175838163027	1	0.361566228990535
ENSG00000147570	0.00251547687923381	3	0.364631191912935
ENSG00000147571	0.0721213098958636	3	0.522388227513708
ENSG00000147588	0.0365215001324621	2	0.448130831806127
ENSG00000147606	0.00673261881978038	2	0.3860810696364
ENSG00000147655	0.134470815479813	3	0.599255001736531
ENSG00000147676	0.15863636567658	3	0.622252423977903
ENSG00000147697	0.00958038745151901	3	0.378739509691199
ENSG00000147799	0.0376637290702756	1	0.463909555759631
ENSG00000147869	0.0038806929115669	3	0.376032972274066
ENSG00000147872	0.0376247040895655	2	0.400641867859774
ENSG00000147996	0.0207947815099172	3	0.436223255346553
ENSG00000148123	0.0920893324190398	2	0.494687803095922
ENSG00000148175	0.0206893196570829	1	0.415763206491993
ENSG00000148180	0.0564318098400962	2	0.501548864045967
ENSG00000148204	0.0694388982119328	2	0.459651362950502
ENSG00000148400	0.0454643578915772	2	0.420567575005646
ENSG00000148482	0.0105989183570677	1	0.403909113359085
ENSG00000148488	0.0354925380674905	1	0.468356237153686
ENSG00000148498	0.0467377902462075	1	0.481791796615221
ENSG00000148600	0.0363003821883227	3	0.469343378809698
ENSG00000148604	0.0573803292491708	1	0.502704432169003
ENSG00000148655	0.00253458586378386	1	0.368800929675123
ENSG00000148677	0.0075559235491186	3	0.394862868295433
ENSG00000148734	0.00401180917414634	1	0.377022471641349
ENSG00000148773	0.0160812133776255	2	0.412568144951311
ENSG00000148826	0.166707936901705	2	0.624743976603917
ENSG00000148841	0.0491815440118586	1	0.436278108659499
ENSG00000148848	0.0185559996065666	1	0.386849177904242
ENSG00000148908	0.0487104761990719	2	0.472295878478832
ENSG00000148926	0.0354781246254254	2	0.42574073878009
ENSG00000149090	0.000322751377324404	3	0.341568261723996
ENSG00000149131	0.0172830283146023	1	0.420795349943699
ENSG00000149257	0.177408499304237	1	0.59737323500417
ENSG00000149269	0.176425411520038	3	0.629510025080406
ENSG00000149292	0.00267058359590711	2	0.367731936917652
ENSG00000149305	0.111460996519135	3	0.568007752447522
ENSG00000149418	0.0190656180434737	2	0.406975315184455
ENSG00000149451	0.108469299842192	1	0.57189470950482
ENSG00000149452	0.0247984452959805	1	0.42736156790604
ENSG00000149489	0.0634881079381047	2	0.458101387814981
ENSG00000149499	0.0366049647898129	2	0.421079704131612
ENSG00000149506	0.00757871427620072	3	0.37097438532177
ENSG00000149527	0.00444851555071291	1	0.378519657436625
ENSG00000149531	0.0345001632684008	3	0.463259368878991
ENSG00000149564	0.0465199302127971	1	0.488320726660352
ENSG00000149573	0.0347684376572703	1	0.466104194624294
ENSG00000149591	0.130275292991373	1	0.549917814324628
ENSG00000149596	0.0522209211310269	2	0.41468315698394
ENSG00000149633	0.0438855375416156	2	0.466820682245014
ENSG00000149639	0.0217698882386463	1	0.395643675082668
ENSG00000149654	0.0781226894445087	3	0.475541842795336
ENSG00000149742	0.0368220011957068	3	0.449611480689278
ENSG00000149781	0.0363237106607606	2	0.443977892101819
ENSG00000149782	0.0445723086305573	1	0.469581470876996
ENSG00000149926	0.0782663367049738	1	0.445342047790653
ENSG00000149968	0.0160838537261678	3	0.418374214742307
ENSG00000149972	0.0996919213018735	3	0.555834626162171
ENSG00000150045	0.00489562576731684	3	0.380813088471973
ENSG00000150048	0.0211171293777377	1	0.432017828238099
ENSG00000150175	0.057887725462549	3	0.506316903696157
ENSG00000150337	0.0527109646261084	2	0.490792127350198
ENSG00000150394	0.133006728334204	3	0.59693541006545
ENSG00000150457	0.0563421432745349	1	0.447634304677932
ENSG00000150510	0.0542655820522359	2	0.491323216126154
ENSG00000150540	0.0285356356772122	2	0.392593696810419
ENSG00000150594	0.0115089925026559	3	0.395241570009444
ENSG00000150656	0.24136806914229	2	0.59884709703956
ENSG00000150681	0.0110891291789057	2	0.383453398332355
ENSG00000150687	0.00746795932877686	3	0.376395669356643
ENSG00000150760	0.0371829061267778	2	0.453936178038565
ENSG00000150782	0.00980963464442752	2	0.40354107159585
ENSG00000150867	0.0935276844133568	2	0.532382010552858
ENSG00000150893	0.00243164390741246	1	0.362712747672514
ENSG00000151012	2.93349535928078e-05	2	0.336618539581305
ENSG00000151136	0.0710895307208929	3	0.519044575546317
ENSG00000151208	0.0329415803762675	1	0.449362858719731
ENSG00000151229	0.119860764665587	3	0.583462585389404
ENSG00000151360	0.0115942267024426	3	0.385028837145524
ENSG00000151414	0.0287482648944202	2	0.453000491531091
ENSG00000151491	0.0253065801798777	2	0.398198560982018
ENSG00000151552	0.0567570729935032	2	0.471516229849361
ENSG00000151632	0.0102166901624207	3	0.40010824792223
ENSG00000151702	0.0553012917013902	1	0.444907254403421
ENSG00000151726	0.051981767449429	2	0.489289105659208
ENSG00000151773	0.0381583447496224	2	0.4309699321295
ENSG00000151790	0.0847463993135001	3	0.533742593605577
ENSG00000151917	0.104188169190121	3	0.554104406431805
ENSG00000151929	0.105783320502565	1	0.53122063880344
ENSG00000152034	0.127626929047801	3	0.592256274769285
ENSG00000152049	0.122459185241511	1	0.493285009104962
ENSG00000152078	0.0447834775336556	3	0.48424763804931
ENSG00000152117	0.0140655280034941	1	0.41767666511324
ENSG00000152207	0.0149806486558264	1	0.420439029376029
ENSG00000152254	0.00317812713130039	3	0.372373216158782
ENSG00000152284	0.0361412117218104	1	0.440484575903664
ENSG00000152315	0.00668736700164285	3	0.367865865360976
ENSG00000152463	0.00634950558274483	1	0.383417881325071
ENSG00000152495	0.132461822666706	3	0.594854826427721
ENSG00000152503	0.145142862952945	3	0.574058276673123
ENSG00000152518	0.0532098959901456	2	0.446592916236466
ENSG00000152527	0.00345559086420255	1	0.374203071440557
ENSG00000152558	0.0154849722941227	2	0.418568875296923
ENSG00000152580	0.0065031398431038	3	0.389784501649716
ENSG00000152595	0.0865058975513758	3	0.533494645313523
ENSG00000152661	0.00252739139554325	1	0.368414754266743
ENSG00000152669	0.0592622571410277	3	0.457033776437822
ENSG00000152672	0.0145039462171621	3	0.419002079896208
ENSG00000152689	0.154385496146671	2	0.610279996207629
ENSG00000152766	0.00339312022977611	2	0.374173152217279
ENSG00000152779	0.0227247115480054	1	0.439412061827799
ENSG00000152785	0.0397324334321036	3	0.47640442670253
ENSG00000152804	0.00673780546134195	2	0.37012749505034
ENSG00000152822	0.0705816850545408	3	0.500862572529105
ENSG00000152910	0.118525604047447	2	0.526621229628824
ENSG00000152931	0.165774933631601	3	0.628454800597057
ENSG00000152932	0.238427794772031	3	0.671165287005161
ENSG00000152939	0.0127306866245359	1	0.413531069042148
ENSG00000152952	0.000142793887563664	1	0.341556089747635
ENSG00000152977	0.0301821027339005	2	0.399609603576274
ENSG00000153012	0.0987645648099655	3	0.545274007077336
ENSG00000153048	0.0277561992702986	2	0.409334323366983
ENSG00000153071	0.02536157818303	2	0.404877088718112
ENSG00000153162	0.0345559994888588	1	0.463613619594145
ENSG00000153179	0.000272242834445158	2	0.343282621403751
ENSG00000153208	0.036281314012736	1	0.469691624132968
ENSG00000153234	0.01890494913601	3	0.404279207339239
ENSG00000153363	0.0296480698112652	2	0.419010871574971
ENSG00000153404	0.0478392883323542	1	0.486370769762976
ENSG00000153551	0.0136737355275247	2	0.407865525405652
ENSG00000153721	0.0169677078065847	2	0.426125766663488
ENSG00000153820	0.121685633253623	3	0.573854702600987
ENSG00000153822	0.0188977430622572	3	0.382938199460485
ENSG00000153993	0.0133327326217103	2	0.378159407875957
ENSG00000154127	0.0656780744400356	3	0.513657876891993
ENSG00000154133	0.0417185373023875	1	0.477228102588956
ENSG00000154175	0.0202386244813414	2	0.434495378808836
ENSG00000154188	0.0156134748418217	2	0.422273896897365
ENSG00000154237	0.0315934755443664	3	0.40485732903244
ENSG00000154274	0.00632216467159563	1	0.389595159169862
ENSG00000154319	0.00784763520914067	1	0.393341105494493
ENSG00000154330	0.00612218322355618	1	0.364218581697702
ENSG00000154358	0.0558013211348586	1	0.468425574335124
ENSG00000154478	0.096156749260965	3	0.525796932410961
ENSG00000154493	0.100406616603779	2	0.562482851378598
ENSG00000154529	0.0105227587706853	1	0.371160100339301
ENSG00000154553	0.00380739529904295	2	0.37451333950582
ENSG00000154642	0.155503593364512	2	0.580550068926565
ENSG00000154678	0.083690572400584	2	0.50057251038583
ENSG00000154734	0.0610028747943658	2	0.416901625027988
ENSG00000154803	0.0341909312406068	1	0.464870979543748
ENSG00000154856	0.0095776292594405	1	0.400247932931006
ENSG00000154864	0.225980630966059	2	0.669583183144864
ENSG00000154874	0.00462058180543856	1	0.379060647087719
ENSG00000154898	0.026293449854066	1	0.431199193359001
ENSG00000154945	0.0273294502952371	2	0.447819150192813
ENSG00000154975	0.115070145317226	3	0.578500071436765
ENSG00000155011	0.0195890674792506	3	0.432849372300609
ENSG00000155034	0.0588439375438702	1	0.465090187218823
ENSG00000155066	0.0250610351367297	1	0.44631361366421
ENSG00000155307	0.0675646191035614	2	0.519979015399194
ENSG00000155324	0.00433017930821278	2	0.360799951684483
ENSG00000155366	0.0254576448327046	1	0.406561337095454
ENSG00000155380	0.011277350337273	1	0.382761059787684
ENSG00000155465	0.0334015856330104	2	0.462057055418555
ENSG00000155629	0.0525585306191652	2	0.49607915882273
ENSG00000155760	0.011116063160913	1	0.404477574278259
ENSG00000155850	0.0153953877557147	2	0.394937861839949
ENSG00000155926	0.0385033725326802	2	0.474068951645461
ENSG00000156076	0.0760385625673701	3	0.497762600260254
ENSG00000156127	0.00256248972104656	2	0.368730283094798
ENSG00000156140	0.0732016532391194	3	0.528615364714637
ENSG00000156218	0.0200490709132465	2	0.423095832933015
ENSG00000156219	0.018660318396615	3	0.411823273140085
ENSG00000156381	0.0368187209659296	1	0.460505837736407
ENSG00000156411	0.12257425633953	3	0.560863021726079
ENSG00000156414	0.029391181671813	3	0.451608214017635
ENSG00000156463	0.072364184104663	3	0.448165092049063
ENSG00000156535	0.010602310498725	2	0.400597381371888
ENSG00000156860	0.0222423009920696	1	0.42437676569223
ENSG00000156976	0.10777537471774	3	0.545697937913548
ENSG00000157005	0.144380711132062	3	0.544126490225859
ENSG00000157110	0.0469564418633965	1	0.475559625302085
ENSG00000157119	0.00384506103761351	3	0.363395729210049
ENSG00000157168	0.103101605821516	3	0.557044966963445
ENSG00000157227	0.100508094880614	2	0.500500558117882
ENSG00000157240	0.0311357666587075	1	0.440821731029113
ENSG00000157303	0.0193291324255189	2	0.401934117176715
ENSG00000157404	0.10227225389477	3	0.555604669146784
ENSG00000157470	0.128732556927931	3	0.590941007444428
ENSG00000157483	0.0749770851760836	2	0.531045118115246
ENSG00000157510	0.0477469664667618	1	0.489873270376706
ENSG00000157554	0.0337201960418716	1	0.462070238778703
ENSG00000157570	0.00653976016157298	1	0.386787333907014
ENSG00000157637	0.0223439476340304	1	0.416089030121544
ENSG00000157657	0.0324339736261909	1	0.461645364515178
ENSG00000157734	0.0336058481542932	2	0.460919792602672
ENSG00000157766	0.00740207730666376	1	0.391429048626988
ENSG00000157833	0.0390429903997821	1	0.473688515586299
ENSG00000157851	0.0437886927401046	2	0.477694420132933
ENSG00000157927	0.0412626378564512	1	0.479116330331552
ENSG00000157933	0.0526089539064636	1	0.498396080806935
ENSG00000157978	0.0740094638677428	2	0.527257261034606
ENSG00000158022	0.00277120036519085	3	0.36964123530318
ENSG00000158050	0.0311586264355866	3	0.45933459889896
ENSG00000158077	0.00692866182466367	3	0.377635702924189
ENSG00000158104	0.00088253634079094	2	0.352589655007894
ENSG00000158195	0.0709672737356593	2	0.450267217589643
ENSG00000158246	0.00299848766819377	1	0.371741616893684
ENSG00000158270	0.0319706778627903	1	0.409333600831763
ENSG00000158292	0.0659681446138247	1	0.46650049086012
ENSG00000158296	0.019213611069957	2	0.431550425883595
ENSG00000158516	0.0230568424745953	2	0.438297485018515
ENSG00000158525	0.00422636149110045	3	0.379238647683913
ENSG00000158553	0.0106564172067093	3	0.377454903727454
ENSG00000158710	0.049313033527951	1	0.41406373611721
ENSG00000158714	0.0179482723866033	2	0.408239887739103
ENSG00000158715	0.168210181162972	2	0.629841712199735
ENSG00000158769	0.0236929210209842	1	0.428207085631716
ENSG00000158805	0.0121516113010876	1	0.385838536086783
ENSG00000158815	0.109202396738975	1	0.556449021366281
ENSG00000158825	0.019457523133214	1	0.432221345946591
ENSG00000158859	0.225848075113447	2	0.659760537451049
ENSG00000158865	0.227544099188572	2	0.67517989092782
ENSG00000158869	0.0426365596497523	2	0.479056714752606
ENSG00000158966	0.0162110206560394	1	0.419157693158468
